account_id,aprs,is_overdue,last_payment_amount,last_payment_date,last_statement_balance,last_statement_issue_date,minimum_payment_amount,next_payment_due_date,item_id,institution_id,account_number,current_late_fee,escrow_balance,has_pmi,has_prepayment_penalty,loan_term,loan_type_description,maturity_date,next_monthly_payment,origination_date,origination_principal_amount,past_due_amount,ytd_interest_paid,ytd_principal_paid,interest_rate.percentage,interest_rate.type,property_address.city,property_address.country,property_address.postal_code,property_address.region,property_address.street,disbursement_dates,expected_payoff_date,guarantor,interest_rate_percentage,loan_name,outstanding_interest_amount,payment_reference_number,sequence_number,loan_status.end_date,loan_status.type,pslf_status.estimated_eligibility_date,pslf_status.payments_made,pslf_status.payments_remaining,repayment_plan.description,repayment_plan.type,servicer_address.city,servicer_address.country,servicer_address.postal_code,servicer_address.region,servicer_address.street
qvQomDG7R9hbo7ow3QrzImax779woqtgBVDwe,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,BJmWqZMaR9SZjbjzrlP5iPVermd89acw6NkAv,ins_113806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3MNxWbr6KdUE1q1d6ykWU5mvyyXNedUZ581kk,,,3141.54,2019-08-01,,,,2019-11-15,BJmWqZMaR9SZjbjzrlP5iPVermd89acw6NkAv,ins_113806,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
BJmWqZMaR9SZjbjzrlP5iPVeWW7ZvwF4VLKd3,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,BJmWqZMaR9SZjbjzrlP5iPVermd89acw6NkAv,ins_113806,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
B4q68r1pK5iZzPzmvRjDuPV6DEp7MrF4aKRgb,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,Ejz5Aao8BrCgxDxeEvGaHr95NbEK3qtXvP69A,ins_113806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493o4MBxkVcWpRp3egoXIed9BvPZz3SJW1qLv,,,3141.54,2019-08-01,,,,2019-11-15,Ejz5Aao8BrCgxDxeEvGaHr95NbEK3qtXvP69A,ins_113806,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
azE5Ao41r3FNAqArPkdVhzjx1D9eWECZnWbDN,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,Ejz5Aao8BrCgxDxeEvGaHr95NbEK3qtXvP69A,ins_113806,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
4N41mWEdyEhg5zaKDQ7XTedmaARELqtJpZQab,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,EGAJXdqWlqCvkR9M1nLaHr9Gr1nklktXzWjmR,ins_113806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elrLnB9De9UXGg4DZqAVtmzdBp3rMbSrvz4WN,,,3141.54,2019-08-01,,,,2019-11-15,EGAJXdqWlqCvkR9M1nLaHr9Gr1nklktXzWjmR,ins_113806,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
77joknGNyGhevjwnDBR4UWj9DnraKACdbmoX9,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,EGAJXdqWlqCvkR9M1nLaHr9Gr1nklktXzWjmR,ins_113806,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
ArwbNbKDNeHJXZ7EXVd5f75nweMX77S989Dgp,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,4QnjLjZELKtZkENGkVPdfedGjbojMesdWGgLl,ins_113806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yxkzqzrPqjhn1j3W1av7Cd5wzGNJddC4G4mEZ,,,3141.54,2019-08-01,,,,2019-11-15,4QnjLjZELKtZkENGkVPdfedGjbojMesdWGgLl,ins_113806,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
mpMZyZAlyqsaAqkVAGzZHNBZDkplNNugEgN1a,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,4QnjLjZELKtZkENGkVPdfedGjbojMesdWGgLl,ins_113806,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
1kkqmAg1zqSqVzDz17yjTxVB5an1DWtpdPbbR,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,AGGZpozRLZfZbldlGKWQT7DvaxovpaC13lmeq,ins_137794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yQQX56Ee4Xuj5wvwJ9QzHdMExq9Boot4R8kkr,,,3141.54,2019-08-01,,,,2019-11-15,AGGZpozRLZfZbldlGKWQT7DvaxovpaC13lmeq,ins_137794,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
mzzGb6jkmGIq7vzveEyKTNLb1xQw88FgZQRRR,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,AGGZpozRLZfZbldlGKWQT7DvaxovpaC13lmeq,ins_137794,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
4NJxBpQXy4uvv6vo7y4wtelV4glBdnFJpK4BA,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,Jv7nAQPZBziJJNJl1gnXIDXzx3dzrBFdWvn5Z,ins_137794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elmg7yjKertEEMEPA7zwImRVo4R7zjHrvXepB,,,3141.54,2019-08-01,,,,2019-11-15,Jv7nAQPZBziJJNJl1gnXIDXzx3dzrBFdWvn5Z,ins_137794,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
7794dL1wyjiJJPJAR6VpIWZ3GJZmjvUdbareb,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,Jv7nAQPZBziJJNJl1gnXIDXzx3dzrBFdWvn5Z,ins_137794,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
eAPJJ19K1dhXgX9mgV5KSmRGZbygzBUrZ3yen,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,lv911dwadeSnpnWXp8ENhvqwXqQrZ7tZNPLm1,ins_137794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LK4bbod1oLfAQAdoQGnvI16A5rwQp7IknWgdD,,,3141.54,2019-08-01,,,,2019-11-15,lv911dwadeSnpnWXp8ENhvqwXqQrZ7tZNPLm1,ins_137794,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
1N4wwmovmbIVZVaAZzenSxVmL3bJe4tpdPbE6,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,lv911dwadeSnpnWXp8ENhvqwXqQrZ7tZNPLm1,ins_137794,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
XZG98Wxm4nTLnG7ebQL4u8qeP3rdbwcb8nlWy,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,aWXlebQw1Vhn4VdBKNn3IzqyV8PBGVf7lxXPp,ins_137794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JrxmEDJZneU3BylvD63eHDX6Zb8wm3tBwgNrN,,,3141.54,2019-08-01,,,,2019-11-15,aWXlebQw1Vhn4VdBKNn3IzqyV8PBGVf7lxXPp,ins_137794,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
5QbjomkDdET8gdAoRV8bUoZMKl9XvBS5j7LPj,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,aWXlebQw1Vhn4VdBKNn3IzqyV8PBGVf7lxXPp,ins_137794,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
qgl84dZN8xH467kLLKjvtm6XoGmvzjHgEgGoM,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,jQp8rq4w8lumPnKjjLNvI9APwAwkX3u1y59aB,ins_137794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3lP9k7EQ9purjqvllLn3S5VAeB5n4ouZAZ6Pl,,,3141.54,2019-08-01,,,,2019-11-15,jQp8rq4w8lumPnKjjLNvI9APwAwkX3u1y59aB,ins_137794,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
Bew3ynBr36Hqwb3kkp1DsPEAvxPaJ4C4B4EZ5,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,jQp8rq4w8lumPnKjjLNvI9APwAwkX3u1y59aB,ins_137794,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
EQLDWJKx89clvkMyyZewurW4ep3Rgjf4xDwqe,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,mK6nwvDpm5cG7Ewdd5yKINoyAlMzQ5iLwnr9d,ins_137794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bMRWoZX4LxHRzGJnnMy7hK5m8kab9WUmbD5X4,,,3141.54,2019-08-01,,,,2019-11-15,mK6nwvDpm5cG7Ewdd5yKINoyAlMzQ5iLwnr9d,ins_137794,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
nr6n9vDoy5foEG7ggBdrHE6zyL5q79SAlxdjB,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,mK6nwvDpm5cG7Ewdd5yKINoyAlMzQ5iLwnr9d,ins_137794,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
lkaM7PE171U5pPr3evbNUvMJwjxnBBFpAMj9W,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,aZwxkqp3k3faMqDw8LEjTzDaeWPndgi7VxMjW,ins_137794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kldZwNEmwmfbZNn38Kk7seEZmpRPW4HLRmNPr,,,3141.54,2019-08-01,,,,2019-11-15,aZwxkqp3k3faMqDw8LEjTzDaeWPndgi7VxMjW,ins_137794,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
JpZgkjLbkbFR4obkzZNQIDpyXeKGm3uBNna7K,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,aZwxkqp3k3faMqDw8LEjTzDaeWPndgi7VxMjW,ins_137794,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
LmLqjexWPEUK4pwaXoXLs1KmQKAmk7ckB79gA,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,vxE85oe4lGHKnRroy8y7sx7rz5qPmatW4Bwgo,ins_137794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E8jkNdl13MIGQwLE7r7jIrWMRWmMykt4zyEjG,,,3141.54,2019-08-01,,,,2019-11-15,vxE85oe4lGHKnRroy8y7sx7rz5qPmatW4Bwgo,ins_137794,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
8Nl9wby3ZBTroyMBLzLlHAn3Lnk3dMuW5nrx9,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,vxE85oe4lGHKnRroy8y7sx7rz5qPmatW4Bwgo,ins_137794,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
jlNQJ653Xgt71gzn5yGQI9l7ngqkEbC6RxWwD,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,8kABDPm4VRSrLWb5RJv7IA7Q9kZd9KhwxA5Jj,ins_137794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W5V6LAMwg4U681ymGxBZs3xvby8wVEu6QXZvE,,,3141.54,2019-08-01,,,,2019-11-15,8kABDPm4VRSrLWb5RJv7IA7Q9kZd9KhwxA5Jj,ins_137794,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
E5bMwWKRErUG7q3MKxbBsr3DPLogmJC45rxVk,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,8kABDPm4VRSrLWb5RJv7IA7Q9kZd9KhwxA5Jj,ins_137794,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
1bK6AvEvwgHgwZ6L59LJSxbrLrDaaGCpDb8LK,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,3yznZ6A6vEUEBMDX5eXJH5XEnMNjlEFqwpXVr,ins_137794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MpbgnLDLZQHJnlz3Vm3MuzPGVyVXdAtLmbJwA,,,3141.54,2019-08-01,,,,2019-11-15,3yznZ6A6vEUEBMDX5eXJH5XEnMNjlEFqwpXVr,ins_137794,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
ZvrEk9W9jnHyw7pvlev9ha4GPdPev5Fexn6Av,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,3yznZ6A6vEUEBMDX5eXJH5XEnMNjlEFqwpXVr,ins_137794,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
G95lPpRMPkIKew9ZRo4RHPEP49pxkVi67qggX,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,zPQZq7Aeq5cMXAbNmRemTJ4166A6J8toJ1ee5,ins_111436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AARG3e4P39uKabr6QqkQH7o7mlMR1ac9xaNNx,,,3141.54,2019-08-01,,,,2019-11-15,zPQZq7Aeq5cMXAbNmRemTJ4166A6J8toJ1ee5,ins_111436,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
Wj5QGdpxG4Ckd7xRKrVKS3x3ZVR4pwf6QXzzj,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,zPQZq7Aeq5cMXAbNmRemTJ4166A6J8toJ1ee5,ins_111436,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
